number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_n_layers,params_scale_target,params_scaler,params_weight_decay,state
1587,138.74490356445312,2026-01-03 13:00:12.977075,2026-01-03 13:00:38.617358,0 days 00:00:25.640283,relu,0.10714549765508352,32,0.07573182865798327,2,True,standard,9.747505377426666e-06,COMPLETE
1588,169.51730346679688,2026-01-03 13:00:38.625357,2026-01-03 13:01:01.820793,0 days 00:00:23.195436,silu,0.12657790273215816,30,0.08839328212870964,1,True,standard,3.318695980405424e-05,COMPLETE
1589,171.09994506835938,2026-01-03 13:01:01.829794,2026-01-03 13:01:27.558461,0 days 00:00:25.728667,relu,0.11355380947049547,30,0.09952162666180037,2,True,none,6.925313762659479e-06,COMPLETE
1590,145.00985717773438,2026-01-03 13:01:27.566968,2026-01-03 13:01:53.159089,0 days 00:00:25.592121,relu,0.13455117308372838,28,0.0797636867633851,2,True,standard,7.203542607794849e-06,COMPLETE
1591,141.56661987304688,2026-01-03 13:01:53.168602,2026-01-03 13:02:18.673290,0 days 00:00:25.504688,relu,0.10775765402217194,32,0.09976038041321061,2,True,standard,8.869483031690522e-06,COMPLETE
1592,142.9841766357422,2026-01-03 13:02:18.681293,2026-01-03 13:02:44.302913,0 days 00:00:25.621620,relu,0.12006600944352858,29,0.07324175354776763,2,True,standard,3.080634695910607e-05,COMPLETE
1593,147.7284393310547,2026-01-03 13:02:44.310913,2026-01-03 13:03:10.040777,0 days 00:00:25.729864,relu,0.11497170075635943,31,0.08711752654049269,2,True,robust,9.563645113749412e-06,COMPLETE
1594,142.8372802734375,2026-01-03 13:03:10.049777,2026-01-03 13:03:35.655758,0 days 00:00:25.605981,relu,0.1004378041332334,31,0.08096958436181152,2,True,standard,2.740877918228085e-05,COMPLETE
1595,141.99928283691406,2026-01-03 13:03:35.663761,2026-01-03 13:04:01.255012,0 days 00:00:25.591251,relu,0.11290329588855998,29,0.09952563719393577,2,True,standard,6.521838348314483e-06,COMPLETE
1596,158.47900390625,2026-01-03 13:04:01.265022,2026-01-03 13:04:26.795617,0 days 00:00:25.530595,relu,0.19574053624750531,23,0.07071845917318223,2,True,standard,7.690933458589675e-06,COMPLETE
1597,140.19700622558594,2026-01-03 13:04:26.803617,2026-01-03 13:04:52.376871,0 days 00:00:25.573254,relu,0.10712188649710783,32,0.08737758895500786,2,True,standard,3.9268819169836514e-05,COMPLETE
1598,189.67098999023438,2026-01-03 13:04:52.385378,2026-01-03 13:05:18.655683,0 days 00:00:26.270305,mish,0.10004633770417933,26,0.0814295993795869,2,True,minmax,9.915285757145762e-06,COMPLETE
1599,198.04761501736112,2026-01-03 13:05:18.663683,2026-01-03 13:05:43.671518,0 days 00:00:25.007835,relu,0.12407565224546978,30,0.000993996100213706,2,False,standard,2.83513995078832e-05,COMPLETE
1600,146.50247192382812,2026-01-03 13:05:43.680526,2026-01-03 13:06:09.167315,0 days 00:00:25.486789,relu,0.10767013034051362,27,0.07280522251120089,2,True,standard,3.288415415129251e-05,COMPLETE
1601,142.27731323242188,2026-01-03 13:06:09.175315,2026-01-03 13:06:34.763032,0 days 00:00:25.587717,relu,0.10017284739433034,28,0.08905353769135178,2,True,standard,2.617141349217467e-05,COMPLETE
1602,142.28501892089844,2026-01-03 13:06:34.771032,2026-01-03 13:07:00.383660,0 days 00:00:25.612628,relu,0.11919757752309808,30,0.0725066921261384,2,True,standard,2.382302370204149e-05,COMPLETE
1603,142.16128540039062,2026-01-03 13:07:00.391665,2026-01-03 13:07:27.603905,0 days 00:00:27.212240,gelu,0.13010774695941063,32,0.09966946094680448,2,True,standard,3.429768411957579e-05,COMPLETE
1604,140.2482452392578,2026-01-03 13:07:27.613414,2026-01-03 13:07:53.226197,0 days 00:00:25.612783,relu,0.11276953560559874,30,0.08106491448092903,2,True,standard,7.846931051188362e-06,COMPLETE
1605,137.2084197998047,2026-01-03 13:07:53.235197,2026-01-03 13:08:18.898475,0 days 00:00:25.663278,relu,0.10006295762792884,31,0.08803005636286661,2,True,standard,1.0159964432966625e-05,COMPLETE
1606,143.52330017089844,2026-01-03 13:08:18.906473,2026-01-03 13:08:44.465366,0 days 00:00:25.558893,relu,0.10047043987109475,28,0.06258862331122747,2,True,standard,1.0766151034867942e-05,COMPLETE
1607,145.54055786132812,2026-01-03 13:08:44.473367,2026-01-03 13:09:09.931177,0 days 00:00:25.457810,relu,0.10032738942684712,28,0.06705874392509731,2,True,standard,9.629737793865224e-06,COMPLETE
1608,142.2635955810547,2026-01-03 13:09:09.939178,2026-01-03 13:09:35.656736,0 days 00:00:25.717558,relu,0.10669194777782791,27,0.07235718424326855,2,True,standard,9.828982897242763e-06,COMPLETE
1609,141.85218811035156,2026-01-03 13:09:35.663736,2026-01-03 13:10:01.285833,0 days 00:00:25.622097,relu,0.10028077029201299,29,0.07940773446412003,2,True,standard,1.00135777749421e-05,COMPLETE
1610,142.88742065429688,2026-01-03 13:10:01.293832,2026-01-03 13:10:26.792232,0 days 00:00:25.498400,relu,0.10701391430573834,29,0.06559135136431204,2,True,standard,8.528822012839146e-06,COMPLETE
1611,161.03305053710938,2026-01-03 13:10:26.800233,2026-01-03 13:10:52.610043,0 days 00:00:25.809810,silu,0.10741487708605058,30,0.0786661724717782,2,True,standard,1.1052813860035576e-05,COMPLETE
1612,140.4853515625,2026-01-03 13:10:52.618050,2026-01-03 13:11:18.306878,0 days 00:00:25.688828,relu,0.10939906946580477,31,0.08717167294607138,2,True,standard,1.1174947443530076e-05,COMPLETE
1613,209.76321411132812,2026-01-03 13:11:18.314880,2026-01-03 13:11:43.876580,0 days 00:00:25.561700,relu,0.4970966982798686,29,0.06986696923259961,2,True,none,1.1779736689620341e-05,COMPLETE
1614,143.60549926757812,2026-01-03 13:11:43.885583,2026-01-03 13:12:09.463841,0 days 00:00:25.578258,relu,0.1061778058401037,30,0.087545196514025,2,True,standard,1.2550655609997425e-05,COMPLETE
1615,167.2919158935547,2026-01-03 13:12:09.471841,2026-01-03 13:12:35.281668,0 days 00:00:25.809827,relu,0.33504646622934897,31,0.060628999584993244,2,True,standard,8.684896464887912e-06,COMPLETE
1616,145.11050415039062,2026-01-03 13:12:35.289668,2026-01-03 13:13:00.760629,0 days 00:00:25.470961,relu,0.10755590621593876,28,0.07495331717723389,2,True,standard,1.085350903526248e-05,COMPLETE
1617,142.5994110107422,2026-01-03 13:13:00.770625,2026-01-03 13:13:26.301859,0 days 00:00:25.531234,relu,0.10658756396555141,27,0.080778615976557,2,True,standard,8.30548293705648e-06,COMPLETE
1618,198.13133260091143,2026-01-03 13:13:26.310859,2026-01-03 13:13:51.436464,0 days 00:00:25.125605,relu,0.11286483618140064,31,0.0009937566126765921,2,False,standard,1.0894509110569648e-05,COMPLETE
1619,144.06353759765625,2026-01-03 13:13:51.445467,2026-01-03 13:14:17.077736,0 days 00:00:25.632269,relu,0.10060795973876975,30,0.09968682937694648,2,True,robust,7.909990889163658e-06,COMPLETE
1620,141.08895874023438,2026-01-03 13:14:17.087734,2026-01-03 13:14:42.752589,0 days 00:00:25.664855,relu,0.10028981649102921,29,0.0874314280651275,2,True,standard,6.078055881212238e-06,COMPLETE
1621,141.97764587402344,2026-01-03 13:14:42.762100,2026-01-03 13:15:08.494800,0 days 00:00:25.732700,relu,0.11346831374229795,31,0.07152318118660243,2,True,standard,4.3990594370220085e-06,COMPLETE
1622,178.8699951171875,2026-01-03 13:15:08.502801,2026-01-03 13:15:34.851695,0 days 00:00:26.348894,mish,0.10720217309917092,32,0.004197893090335835,2,True,standard,9.991111983552715e-06,COMPLETE
1623,198.39263916015625,2026-01-03 13:15:34.860699,2026-01-03 13:16:00.636037,0 days 00:00:25.775338,relu,0.11420083408671557,30,0.0051491356714815605,2,True,minmax,8.736802224385878e-06,COMPLETE
1624,142.29339599609375,2026-01-03 13:16:00.644037,2026-01-03 13:16:26.379887,0 days 00:00:25.735850,relu,0.1068377421360766,28,0.06045750517452079,2,True,standard,6.77807960374233e-06,COMPLETE
1625,139.57534790039062,2026-01-03 13:16:26.388887,2026-01-03 13:16:52.046706,0 days 00:00:25.657819,relu,0.11333186399801153,31,0.08838048050587285,2,True,standard,7.389830201430238e-06,COMPLETE
1626,147.28726196289062,2026-01-03 13:16:52.054709,2026-01-03 13:17:17.758608,0 days 00:00:25.703899,relu,0.10021009255185134,26,0.08043234166887472,2,True,standard,1.0529278446452878e-05,COMPLETE
1627,146.41921997070312,2026-01-03 13:17:17.767612,2026-01-03 13:17:40.886545,0 days 00:00:23.118933,relu,0.1000625350697215,32,0.07268460481035664,1,True,standard,8.848497289889473e-06,COMPLETE
1628,147.23086547851562,2026-01-03 13:17:40.894545,2026-01-03 13:18:08.242012,0 days 00:00:27.347467,gelu,0.10034316824679779,29,0.08721168184575867,2,True,standard,1.2030904042445988e-05,COMPLETE
1629,159.21670532226562,2026-01-03 13:18:08.249012,2026-01-03 13:18:33.595880,0 days 00:00:25.346868,relu,0.10003324355257295,14,0.06541435380206277,2,True,standard,8.189349692939796e-06,COMPLETE
1630,204.2797088623047,2026-01-03 13:18:33.603882,2026-01-03 13:18:58.224014,0 days 00:00:24.620132,relu,0.11275819457272714,4,0.08814386070073531,2,True,standard,9.868873690887603e-06,COMPLETE
1631,150.46957397460938,2026-01-03 13:18:58.232014,2026-01-03 13:19:23.829767,0 days 00:00:25.597753,relu,0.24700207913926842,32,0.07790910148435842,2,True,standard,3.935738946176687e-05,COMPLETE
1632,140.01596069335938,2026-01-03 13:19:23.837767,2026-01-03 13:19:49.507480,0 days 00:00:25.669713,relu,0.11728277473158065,30,0.0880303662862882,2,True,standard,1.0750828559629913e-05,COMPLETE
1633,143.0409698486328,2026-01-03 13:19:49.515479,2026-01-03 13:20:15.151463,0 days 00:00:25.635984,relu,0.10682157004777348,29,0.07139409875641,2,True,standard,3.242471757300914e-05,COMPLETE
1634,172.28622436523438,2026-01-03 13:20:15.160463,2026-01-03 13:20:40.861289,0 days 00:00:25.700826,silu,0.2868088909820573,28,0.07981386625460637,2,True,standard,7.152969901493533e-06,COMPLETE
1635,141.3582000732422,2026-01-03 13:20:40.870287,2026-01-03 13:21:06.464319,0 days 00:00:25.594032,relu,0.1129315386310601,31,0.08828897960126557,2,True,standard,2.986401462317398e-05,COMPLETE
1636,144.0102081298828,2026-01-03 13:21:06.472319,2026-01-03 13:21:32.045151,0 days 00:00:25.572832,relu,0.11820658064621407,30,0.05515565364227817,2,True,standard,8.739448263073984e-06,COMPLETE
1637,198.025704820421,2026-01-03 13:21:32.054148,2026-01-03 13:21:57.113115,0 days 00:00:25.058967,relu,0.1076809940788644,32,0.0009945046742633244,2,False,standard,3.6186762528186666e-05,COMPLETE
1638,141.20565795898438,2026-01-03 13:21:57.121622,2026-01-03 13:22:22.720722,0 days 00:00:25.599100,relu,0.11271381711337781,31,0.0643731410646757,2,True,standard,2.7895068409735128e-05,COMPLETE
1639,140.8928680419922,2026-01-03 13:22:22.730233,2026-01-03 13:22:48.314702,0 days 00:00:25.584469,relu,0.10677569890369619,28,0.09986478525132676,2,True,standard,1.0229742204600417e-05,COMPLETE
1640,146.24710083007812,2026-01-03 13:22:48.323706,2026-01-03 13:23:14.018721,0 days 00:00:25.695015,relu,0.11796901121945574,30,0.0739339757127913,2,True,standard,3.0192358047086025e-06,COMPLETE
1641,146.72891235351562,2026-01-03 13:23:14.026721,2026-01-03 13:23:39.567583,0 days 00:00:25.540862,relu,0.10721905028012427,32,0.08725541096372787,2,True,robust,3.0510830147791357e-05,COMPLETE
1642,171.92930603027344,2026-01-03 13:23:39.575583,2026-01-03 13:24:05.121562,0 days 00:00:25.545979,relu,0.11200339348529581,29,0.0998403386227406,2,True,none,7.816880106115254e-06,COMPLETE
1643,155.6653594970703,2026-01-03 13:24:05.129565,2026-01-03 13:24:30.219812,0 days 00:00:25.090247,relu,0.10711292388164674,17,0.07989320380242668,2,True,standard,6.0092629724786026e-06,COMPLETE
1644,144.78106689453125,2026-01-03 13:24:30.227814,2026-01-03 13:24:55.730597,0 days 00:00:25.502783,relu,0.10015690778642321,29,0.0654524534501935,2,True,standard,1.194477208106193e-05,COMPLETE
1645,140.71885681152344,2026-01-03 13:24:55.738608,2026-01-03 13:25:21.411972,0 days 00:00:25.673364,relu,0.119281462237436,27,0.0999986665834591,2,True,standard,5.32688118822724e-06,COMPLETE
1646,146.09619140625,2026-01-03 13:25:21.419973,2026-01-03 13:25:47.074008,0 days 00:00:25.654035,relu,0.1001385485658047,31,0.026918480634933205,2,True,standard,2.5317117772744985e-05,COMPLETE
1647,181.24215698242188,2026-01-03 13:25:47.082008,2026-01-03 13:26:13.639296,0 days 00:00:26.557288,mish,0.10028607607530575,31,0.0996360702201115,2,True,minmax,3.965939987829123e-05,COMPLETE
1648,169.86761474609375,2026-01-03 13:26:13.649296,2026-01-03 13:26:39.148608,0 days 00:00:25.499312,relu,0.12122481596538472,32,0.008550160984505135,2,True,standard,2.8701990564480337e-05,COMPLETE
1649,144.68667602539062,2026-01-03 13:26:39.157611,2026-01-03 13:27:04.838465,0 days 00:00:25.680854,relu,0.10006690950989058,30,0.07757280797663327,2,True,standard,0.0009008659824531752,COMPLETE
1650,143.56900024414062,2026-01-03 13:27:04.846466,2026-01-03 13:27:30.585451,0 days 00:00:25.738985,relu,0.10010772067128948,29,0.08514246979962416,2,True,standard,3.5693436670656535e-05,COMPLETE
1651,142.1462860107422,2026-01-03 13:27:30.593451,2026-01-03 13:27:56.123360,0 days 00:00:25.529909,relu,0.1128608170619321,27,0.07089972529882417,2,True,standard,2.429294141480935e-05,COMPLETE
1652,168.9747772216797,2026-01-03 13:27:56.131361,2026-01-03 13:28:22.912892,0 days 00:00:26.781531,gelu,0.11329430963455141,10,0.060012810297826256,2,True,standard,8.997130804467e-06,COMPLETE
1653,140.4890594482422,2026-01-03 13:28:22.921893,2026-01-03 13:28:48.666342,0 days 00:00:25.744449,relu,0.10757560746422139,32,0.08826168087716411,2,True,standard,3.117316629517389e-05,COMPLETE
1654,148.93008422851562,2026-01-03 13:28:48.674345,2026-01-03 13:29:14.229849,0 days 00:00:25.555504,relu,0.11964054437782859,30,0.046643921845419996,2,True,standard,2.746629248335864e-05,COMPLETE
1655,141.1175994873047,2026-01-03 13:29:14.237854,2026-01-03 13:29:40.057815,0 days 00:00:25.819961,relu,0.10680487308107782,31,0.07856469762600957,2,True,standard,4.098680778807165e-05,COMPLETE
1656,198.4637689887153,2026-01-03 13:29:40.064816,2026-01-03 13:30:05.250152,0 days 00:00:25.185336,relu,0.11432977853956672,30,0.0009948350193952514,2,False,standard,2.5305813405973723e-05,COMPLETE
1657,141.1592559814453,2026-01-03 13:30:05.259153,2026-01-03 13:30:31.059138,0 days 00:00:25.799985,relu,0.12199905470892658,32,0.09999026516381314,2,True,standard,3.3486935541165415e-05,COMPLETE
1658,144.36557006835938,2026-01-03 13:30:31.067140,2026-01-03 13:30:56.746131,0 days 00:00:25.678991,relu,0.10008401393474517,28,0.06937252614466491,2,True,standard,9.356514662511427e-06,COMPLETE
1659,163.02395629882812,2026-01-03 13:30:56.754131,2026-01-03 13:31:22.317986,0 days 00:00:25.563855,relu,0.10740076458861471,26,0.016236876287790303,2,True,standard,1.2681454198939972e-05,COMPLETE
1660,157.81796264648438,2026-01-03 13:31:22.325986,2026-01-03 13:31:48.274872,0 days 00:00:25.948886,silu,0.1121321247238241,30,0.08828566984352093,2,True,standard,2.3468462838304175e-05,COMPLETE
1661,207.3448486328125,2026-01-03 13:31:48.282872,2026-01-03 13:32:13.856672,0 days 00:00:25.573800,relu,0.3663740288809447,29,0.09975253047498192,2,True,none,6.362236767470996e-06,COMPLETE
1662,139.91871643066406,2026-01-03 13:32:13.863670,2026-01-03 13:32:39.468757,0 days 00:00:25.605087,relu,0.10737375921989628,32,0.07891660347074024,2,True,standard,1.0440737493557299e-05,COMPLETE
1663,143.18719482421875,2026-01-03 13:32:39.476760,2026-01-03 13:33:05.174607,0 days 00:00:25.697847,relu,0.11969346228338297,31,0.08597811863412293,2,True,standard,2.8720861716929108e-05,COMPLETE
1664,142.54232788085938,2026-01-03 13:33:05.182607,2026-01-03 13:33:30.707870,0 days 00:00:25.525263,relu,0.11251277267074368,28,0.07154993625247205,2,True,standard,3.457768261548999e-05,COMPLETE
1665,174.37185668945312,2026-01-03 13:33:30.716871,2026-01-03 13:33:56.263235,0 days 00:00:25.546364,relu,0.10678385406046795,30,0.011462566501891576,2,True,robust,2.6558717862425725e-05,COMPLETE
1666,170.9913330078125,2026-01-03 13:33:56.272238,2026-01-03 13:34:19.104727,0 days 00:00:22.832489,relu,0.12220886939074053,7,0.0568310925499977,1,True,standard,7.752520410678589e-06,COMPLETE
1667,165.8988037109375,2026-01-03 13:34:19.112727,2026-01-03 13:34:44.191540,0 days 00:00:25.078813,relu,0.10760653713847572,12,0.08760515437605944,2,True,standard,2.3496426771369753e-05,COMPLETE
1668,146.79461669921875,2026-01-03 13:34:44.199540,2026-01-03 13:35:09.776321,0 days 00:00:25.576781,relu,0.11554883903828549,32,0.06563630909843507,2,True,standard,2.941829623454799e-05,COMPLETE
1669,138.94764709472656,2026-01-03 13:35:09.785319,2026-01-03 13:35:35.443662,0 days 00:00:25.658343,relu,0.10671385227576394,31,0.0798854243057789,2,True,standard,2.3121175322686227e-05,COMPLETE
1670,164.789306640625,2026-01-03 13:35:35.451663,2026-01-03 13:36:01.910907,0 days 00:00:26.459244,mish,0.26282623604053434,29,0.0892666482829326,2,True,standard,3.120452337666901e-05,COMPLETE
1671,178.36019897460938,2026-01-03 13:36:01.917908,2026-01-03 13:36:27.475282,0 days 00:00:25.557374,relu,0.23816162493905096,30,0.0741535953899209,2,True,minmax,7.371912455206083e-06,COMPLETE
1672,193.6699981689453,2026-01-03 13:36:27.483283,2026-01-03 13:36:52.984268,0 days 00:00:25.500985,relu,0.10043775593392619,32,0.0005110139814116453,2,True,standard,2.5412995311984384e-05,COMPLETE
1673,147.7931671142578,2026-01-03 13:36:52.991776,2026-01-03 13:37:18.450635,0 days 00:00:25.458859,relu,0.10019328614400397,29,0.09965404819758822,2,True,standard,7.472852284481034e-05,COMPLETE
1674,142.70907592773438,2026-01-03 13:37:18.458635,2026-01-03 13:37:43.936536,0 days 00:00:25.477901,relu,0.11947203190996208,27,0.08210094255393587,2,True,standard,1.3199502536744884e-05,COMPLETE
1675,198.28898173014323,2026-01-03 13:37:43.945537,2026-01-03 13:38:08.872861,0 days 00:00:24.927324,relu,0.11399888462901252,32,0.0009941375889286326,2,False,standard,3.8873411214305505e-05,COMPLETE
1676,157.54226684570312,2026-01-03 13:38:08.880863,2026-01-03 13:38:36.311010,0 days 00:00:27.430147,gelu,0.12496777920186271,31,0.06541305647045098,2,True,standard,2.6940519528666957e-05,COMPLETE
1677,137.60430908203125,2026-01-03 13:38:36.319010,2026-01-03 13:39:01.977302,0 days 00:00:25.658292,relu,0.10010160531778443,30,0.09997678981126265,2,True,standard,9.41999969533833e-06,COMPLETE
1678,138.8850860595703,2026-01-03 13:39:01.986303,2026-01-03 13:39:27.624415,0 days 00:00:25.638112,relu,0.10785377022902602,28,0.09936584101585987,2,True,standard,9.453684495354241e-06,COMPLETE
1679,141.7105712890625,2026-01-03 13:39:27.632416,2026-01-03 13:39:53.303500,0 days 00:00:25.671084,relu,0.11308150614536867,28,0.08888347193457542,2,True,standard,7.922431687180744e-06,COMPLETE
1680,142.30264282226562,2026-01-03 13:39:53.313505,2026-01-03 13:40:18.895973,0 days 00:00:25.582468,relu,0.10022935222683796,27,0.0907619449461173,2,True,standard,1.0982422022326821e-05,COMPLETE
1681,142.0749053955078,2026-01-03 13:40:18.902974,2026-01-03 13:40:44.564363,0 days 00:00:25.661389,relu,0.11265202838711089,29,0.08668410735760163,2,True,standard,1.0171021820462363e-05,COMPLETE
1682,161.70840454101562,2026-01-03 13:40:44.572363,2026-01-03 13:41:10.178648,0 days 00:00:25.606285,silu,0.12359694772691086,25,0.08842918464668109,2,True,standard,8.793931556096078e-06,COMPLETE
1683,139.79129028320312,2026-01-03 13:41:10.186648,2026-01-03 13:41:35.832463,0 days 00:00:25.645815,relu,0.10019748122664698,29,0.07671489261469924,2,True,standard,9.872046445154922e-06,COMPLETE
1684,196.92962646484375,2026-01-03 13:41:35.841462,2026-01-03 13:42:01.376875,0 days 00:00:25.535413,relu,0.10747421326928967,28,0.00022671096006914533,2,True,standard,1.1878703482709537e-05,COMPLETE
