number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_n_layers,params_scale_target,params_scaler,params_weight_decay,state
402,162.89186096191406,2026-01-03 19:42:58.812658,2026-01-03 19:43:10.206455,0 days 00:00:11.393797,relu,0.2787913014034356,28,0.09952273640207683,2,True,standard,5.630134532339086e-05,COMPLETE
403,142.2275390625,2026-01-03 19:43:10.215969,2026-01-03 19:43:21.595076,0 days 00:00:11.379107,relu,0.10810377178509,29,0.06219256744504875,2,True,standard,7.694582315651344e-05,COMPLETE
404,159.59060668945312,2026-01-03 19:43:21.605595,2026-01-03 19:43:32.961191,0 days 00:00:11.355596,silu,0.10030123116379944,30,0.09982026580146526,2,True,standard,8.925930366838222e-05,COMPLETE
405,144.7584228515625,2026-01-03 19:43:32.978714,2026-01-03 19:43:44.198368,0 days 00:00:11.219654,relu,0.10833168224762786,27,0.07103764201897396,2,True,standard,7.253874307711079e-05,COMPLETE
406,169.6614990234375,2026-01-03 19:43:44.216399,2026-01-03 19:43:55.548776,0 days 00:00:11.332377,relu,0.11095273123517632,29,0.08024668759031026,2,True,minmax,9.303892045451207e-05,COMPLETE
407,141.4546661376953,2026-01-03 19:43:55.562809,2026-01-03 19:44:06.908552,0 days 00:00:11.345743,relu,0.10039265784431824,30,0.08899026815679675,2,True,standard,0.00012211781783275511,COMPLETE
408,144.61788940429688,2026-01-03 19:44:06.920071,2026-01-03 19:44:17.840120,0 days 00:00:10.920049,relu,0.10701802756071395,30,0.05963032769227924,2,True,standard,0.00013495835896186725,COMPLETE
409,169.28396606445312,2026-01-03 19:44:17.850139,2026-01-03 19:44:28.608483,0 days 00:00:10.758344,relu,0.10181101140820796,10,0.08042901599816672,2,True,standard,0.00012047174928925035,COMPLETE
410,162.57858276367188,2026-01-03 19:44:28.623015,2026-01-03 19:44:39.813215,0 days 00:00:11.190200,relu,0.25423570452604344,26,0.06880800228154896,2,True,standard,0.0001232226000458158,COMPLETE
411,144.27896118164062,2026-01-03 19:44:39.827734,2026-01-03 19:44:50.952083,0 days 00:00:11.124349,relu,0.11013587584876201,28,0.08907580945357886,2,True,standard,0.00015446800733930692,COMPLETE
412,141.98825073242188,2026-01-03 19:44:50.963601,2026-01-03 19:45:01.138185,0 days 00:00:10.174584,relu,0.10925729595722392,32,0.07862328129366246,2,True,standard,0.00010105220040123519,COMPLETE
413,197.22356363932292,2026-01-03 19:45:01.150208,2026-01-03 19:45:10.617152,0 days 00:00:09.466944,relu,0.10038349556800157,32,0.0009946333286226234,2,False,none,0.0001045058197217845,COMPLETE
414,149.7700958251953,2026-01-03 19:45:10.627670,2026-01-03 19:45:20.929827,0 days 00:00:10.302157,relu,0.10790955479083954,31,0.050982357119434385,2,True,standard,8.174091690184304e-05,COMPLETE
415,140.0741424560547,2026-01-03 19:45:20.939344,2026-01-03 19:45:31.344651,0 days 00:00:10.405307,relu,0.1003213059677251,32,0.06870819044817696,2,True,standard,0.00013556800724753422,COMPLETE
416,156.78810119628906,2026-01-03 19:45:31.355170,2026-01-03 19:45:43.757307,0 days 00:00:12.402137,gelu,0.10254901344235358,32,0.06080250108969281,2,True,standard,9.876116818708492e-05,COMPLETE
417,140.9185333251953,2026-01-03 19:45:43.774341,2026-01-03 19:45:54.269070,0 days 00:00:10.494729,relu,0.10679803659972173,32,0.06966430439769192,2,True,standard,0.00011508586547711872,COMPLETE
418,141.29627990722656,2026-01-03 19:45:54.281109,2026-01-03 19:46:04.772398,0 days 00:00:10.491289,relu,0.10089692366128403,32,0.057537506926049586,2,True,standard,0.00010991431073398399,COMPLETE
419,156.69496154785156,2026-01-03 19:46:04.784420,2026-01-03 19:46:15.447164,0 days 00:00:10.662744,relu,0.10032148289074862,32,0.04420818007285334,2,True,robust,4.541171767213223e-05,COMPLETE
420,143.27552795410156,2026-01-03 19:46:15.457685,2026-01-03 19:46:25.975403,0 days 00:00:10.517718,relu,0.10048708154209379,32,0.05873460395008016,2,True,standard,0.00011019914588164032,COMPLETE
421,151.36007690429688,2026-01-03 19:46:25.986926,2026-01-03 19:46:36.487303,0 days 00:00:10.500377,relu,0.1077701167499577,31,0.052430679420916886,2,True,standard,9.63045516226425e-05,COMPLETE
422,184.3705596923828,2026-01-03 19:46:36.502342,2026-01-03 19:46:46.423967,0 days 00:00:09.921625,relu,0.10897410942371927,5,0.065715814361102,2,True,standard,0.00011798442118088238,COMPLETE
423,145.08059692382812,2026-01-03 19:46:46.432483,2026-01-03 19:46:57.027622,0 days 00:00:10.595139,relu,0.10952795325690383,32,0.05717191968563671,2,True,standard,6.293915935225191e-05,COMPLETE
424,144.10214233398438,2026-01-03 19:46:57.039258,2026-01-03 19:47:07.682969,0 days 00:00:10.643711,relu,0.10158441703189444,31,0.06811525299205175,2,True,standard,7.970698145615639e-05,COMPLETE
425,145.66647338867188,2026-01-03 19:47:07.698992,2026-01-03 19:47:18.169276,0 days 00:00:10.470284,relu,0.11333065764474531,30,0.07170789314776023,2,True,standard,9.530743591568593e-05,COMPLETE
426,162.0634765625,2026-01-03 19:47:18.179799,2026-01-03 19:47:29.309762,0 days 00:00:11.129963,mish,0.1137913842888918,32,0.07271422018527345,2,True,standard,0.00011565191892339658,COMPLETE
427,147.03623962402344,2026-01-03 19:47:29.324284,2026-01-03 19:47:39.876414,0 days 00:00:10.552130,relu,0.1004030328250752,29,0.055352290913199084,2,True,standard,8.681198208210134e-05,COMPLETE
428,145.8927001953125,2026-01-03 19:47:39.886933,2026-01-03 19:47:50.416570,0 days 00:00:10.529637,relu,0.10818220699569597,30,0.06456188797032768,2,True,standard,0.0001047336764946219,COMPLETE
429,141.65457153320312,2026-01-03 19:47:50.429596,2026-01-03 19:48:00.697305,0 days 00:00:10.267709,relu,0.11364595459803566,31,0.07775994809760944,2,True,standard,0.00013262732773301622,COMPLETE
430,170.2783966064453,2026-01-03 19:48:00.708931,2026-01-03 19:48:10.915914,0 days 00:00:10.206983,silu,0.11602599217636624,7,0.07540190405712975,2,True,standard,0.00014384551349477554,COMPLETE
431,142.3360595703125,2026-01-03 19:48:10.928936,2026-01-03 19:48:21.613789,0 days 00:00:10.684853,relu,0.11440025247194363,31,0.06726256086350083,2,True,standard,0.00012864138437068852,COMPLETE
432,140.55764770507812,2026-01-03 19:48:21.627307,2026-01-03 19:48:32.034459,0 days 00:00:10.407152,relu,0.11699573200283526,32,0.07691713208213109,2,True,standard,0.00012020525486352095,COMPLETE
433,171.7305908203125,2026-01-03 19:48:32.048079,2026-01-03 19:48:42.845456,0 days 00:00:10.797377,relu,0.11749584631313367,32,0.056844495455177405,2,True,minmax,0.0001446246449507556,COMPLETE
434,198.23946112738716,2026-01-03 19:48:42.858475,2026-01-03 19:48:53.188641,0 days 00:00:10.330166,relu,0.10789221857531153,32,0.00099506508981201,2,False,standard,0.00011220261842923448,COMPLETE
435,148.05429077148438,2026-01-03 19:48:53.201680,2026-01-03 19:49:04.214974,0 days 00:00:11.013294,relu,0.11814177032014188,31,0.04786500200048689,2,True,standard,0.00012827386827738758,COMPLETE
436,145.7491912841797,2026-01-03 19:49:04.227588,2026-01-03 19:49:15.207992,0 days 00:00:10.980404,relu,0.10828198342194965,32,0.06990155022922938,2,True,standard,0.00016092402555504954,COMPLETE
437,160.8041534423828,2026-01-03 19:49:15.219585,2026-01-03 19:49:25.939746,0 days 00:00:10.720161,relu,0.3041094866627351,31,0.0778819405694823,2,True,standard,9.725815608291704e-05,COMPLETE
438,181.1432647705078,2026-01-03 19:49:25.951772,2026-01-03 19:49:36.529121,0 days 00:00:10.577349,relu,0.11904277371740042,32,0.005537690207824295,2,True,standard,0.00011148015814132973,COMPLETE
439,169.3755645751953,2026-01-03 19:49:36.538634,2026-01-03 19:49:47.329861,0 days 00:00:10.791227,relu,0.10829044727917572,30,0.06344117157821344,2,True,none,2.08936396864732e-06,COMPLETE
440,195.36734008789062,2026-01-03 19:49:47.340386,2026-01-03 19:49:57.276110,0 days 00:00:09.935724,relu,0.11916923036403516,4,0.07938379943777876,2,True,standard,0.00013725075010904929,COMPLETE
441,158.7531280517578,2026-01-03 19:49:57.288641,2026-01-03 19:50:09.687390,0 days 00:00:12.398749,gelu,0.11386071896329446,31,0.05996116065534652,2,True,standard,0.00017927008045532256,COMPLETE
442,144.78225708007812,2026-01-03 19:50:09.698266,2026-01-03 19:50:20.330879,0 days 00:00:10.632613,relu,0.10630024100935577,30,0.0725990752458384,2,True,standard,0.00010128776817891597,COMPLETE
443,152.1727752685547,2026-01-03 19:50:20.342394,2026-01-03 19:50:31.235041,0 days 00:00:10.892647,relu,0.12549989015177254,29,0.08374532883271359,2,True,robust,0.0001264705489280152,COMPLETE
444,143.25369262695312,2026-01-03 19:50:31.249072,2026-01-03 19:50:41.617208,0 days 00:00:10.368136,relu,0.11849945171593171,32,0.06834481422808647,2,True,standard,8.698162564939575e-05,COMPLETE
445,143.1479034423828,2026-01-03 19:50:41.631246,2026-01-03 19:50:52.019991,0 days 00:00:10.388745,relu,0.10743855604558741,31,0.07952721642763312,2,True,standard,2.635597899102303e-06,COMPLETE
446,148.3797149658203,2026-01-03 19:50:52.032509,2026-01-03 19:51:02.260643,0 days 00:00:10.228134,relu,0.11399704332647609,30,0.05297162174759749,2,True,standard,0.00014721103636529075,COMPLETE
447,145.22561645507812,2026-01-03 19:51:02.272663,2026-01-03 19:51:12.924991,0 days 00:00:10.652328,relu,0.12424090244331834,32,0.08772299821814362,2,True,standard,0.0001998406602256133,COMPLETE
448,144.1061248779297,2026-01-03 19:51:12.937017,2026-01-03 19:51:23.906142,0 days 00:00:10.969125,relu,0.10072416197941395,29,0.06335576200306633,2,True,standard,4.154373803344113e-06,COMPLETE
449,143.9477081298828,2026-01-03 19:51:23.919175,2026-01-03 19:51:34.717085,0 days 00:00:10.797910,relu,0.11368237637247697,31,0.07805601718351457,2,True,standard,0.00023811797859422606,COMPLETE
450,143.2512969970703,2026-01-03 19:51:34.727096,2026-01-03 19:51:45.430559,0 days 00:00:10.703463,relu,0.12391955256742651,30,0.08722796033361864,2,True,standard,0.00011483606351368743,COMPLETE
451,166.72055053710938,2026-01-03 19:51:45.443080,2026-01-03 19:51:56.767085,0 days 00:00:11.324005,mish,0.1068083424235636,32,0.07169115147055392,2,True,standard,0.00010044677145279607,COMPLETE
452,145.073974609375,2026-01-03 19:51:56.777606,2026-01-03 19:52:07.745876,0 days 00:00:10.968270,relu,0.11835553701565799,29,0.08795473337346009,2,True,standard,8.168328775973794e-05,COMPLETE
453,198.2586356608073,2026-01-03 19:52:07.757905,2026-01-03 19:52:17.974355,0 days 00:00:10.216450,relu,0.1002535585538795,28,0.0009945467536820324,2,False,standard,0.00012668160409628343,COMPLETE
454,142.9481964111328,2026-01-03 19:52:17.987377,2026-01-03 19:52:28.654133,0 days 00:00:10.666756,relu,0.1003179863231079,31,0.06620807486977373,2,True,standard,0.00010866869766503586,COMPLETE
455,162.3167266845703,2026-01-03 19:52:28.664651,2026-01-03 19:52:39.160831,0 days 00:00:10.496180,silu,0.11284106538833713,32,0.07714384316028562,2,True,standard,0.00015829330204432144,COMPLETE
456,141.59768676757812,2026-01-03 19:52:39.168344,2026-01-03 19:52:50.129326,0 days 00:00:10.960982,relu,0.1269676984005821,30,0.09933778446084464,2,True,standard,9.216290850153492e-05,COMPLETE
457,176.19778442382812,2026-01-03 19:52:50.139841,2026-01-03 19:53:01.095233,0 days 00:00:10.955392,relu,0.1288115509751065,29,0.055874226576024116,2,True,minmax,8.77218938701153e-05,COMPLETE
458,144.51222229003906,2026-01-03 19:53:01.110270,2026-01-03 19:53:11.685485,0 days 00:00:10.575215,relu,0.12630317018218606,28,0.08873115628690127,2,True,standard,7.494902259711707e-05,COMPLETE
459,145.43324279785156,2026-01-03 19:53:11.697509,2026-01-03 19:53:22.298954,0 days 00:00:10.601445,relu,0.12293204977008347,31,0.07823751495920979,2,True,standard,0.00013852563253485633,COMPLETE
460,150.9864501953125,2026-01-03 19:53:22.309466,2026-01-03 19:53:32.984616,0 days 00:00:10.675150,relu,0.18486579592288868,30,0.04575056385994507,2,True,standard,0.00019665460134140315,COMPLETE
461,166.22314453125,2026-01-03 19:53:32.994132,2026-01-03 19:53:43.159349,0 days 00:00:10.165217,relu,0.10662760852665722,15,0.06560804328012393,2,True,standard,0.00011792727486293525,COMPLETE
462,141.47787475585938,2026-01-03 19:53:43.169864,2026-01-03 19:53:53.584660,0 days 00:00:10.414796,relu,0.10009779182369588,32,0.08850043251321991,2,True,standard,9.339309695597858e-05,COMPLETE
463,144.07278442382812,2026-01-03 19:53:53.594682,2026-01-03 19:54:04.185797,0 days 00:00:10.591115,relu,0.10749839343111843,32,0.099723060340988,2,True,standard,9.001444922229499e-05,COMPLETE
464,169.39981079101562,2026-01-03 19:54:04.198682,2026-01-03 19:54:14.714134,0 days 00:00:10.515452,relu,0.10108286766724603,32,0.07434440124183944,2,True,none,9.814042327124941e-05,COMPLETE
465,140.36965942382812,2026-01-03 19:54:14.724210,2026-01-03 19:54:25.417873,0 days 00:00:10.693663,relu,0.10913384766037355,31,0.08627012633100539,2,True,standard,7.09863466748019e-05,COMPLETE
466,145.48654174804688,2026-01-03 19:54:25.431895,2026-01-03 19:54:35.940804,0 days 00:00:10.508909,relu,0.11314842650218472,30,0.08955614117532702,2,True,standard,6.652414156712852e-05,COMPLETE
467,168.33938598632812,2026-01-03 19:54:35.956329,2026-01-03 19:54:47.910957,0 days 00:00:11.954628,gelu,0.3887868306239542,31,0.0888207877458844,2,True,standard,7.492723341202783e-05,COMPLETE
468,176.0848388671875,2026-01-03 19:54:47.924476,2026-01-03 19:54:58.345719,0 days 00:00:10.421243,relu,0.46885908449587377,31,0.07022384085600526,2,True,standard,5.994473936503661e-05,COMPLETE
469,145.08229064941406,2026-01-03 19:54:58.361757,2026-01-03 19:55:09.041672,0 days 00:00:10.679915,relu,0.10093674924565381,29,0.09920730227800388,2,True,robust,8.080181464756502e-05,COMPLETE
470,150.38748168945312,2026-01-03 19:55:09.055735,2026-01-03 19:55:19.901546,0 days 00:00:10.845811,relu,0.11419176863359103,30,0.06153582761896457,2,True,standard,8.457118102879379e-05,COMPLETE
471,139.65982055664062,2026-01-03 19:55:19.912564,2026-01-03 19:55:30.702539,0 days 00:00:10.789975,relu,0.10816490952561508,32,0.08029456656618876,2,True,standard,0.00011029819313376893,COMPLETE
472,145.99363708496094,2026-01-03 19:55:30.713118,2026-01-03 19:55:41.482230,0 days 00:00:10.769112,relu,0.10768190120098378,30,0.07867138214835816,2,True,standard,9.092970264455254e-05,COMPLETE
473,144.01670837402344,2026-01-03 19:55:41.492750,2026-01-03 19:55:52.331985,0 days 00:00:10.839235,relu,0.1172399052839043,32,0.05196968488801232,2,True,standard,0.00010590673626686862,COMPLETE
474,198.3122137451172,2026-01-03 19:55:52.346008,2026-01-03 19:56:02.880113,0 days 00:00:10.534105,relu,0.1068714866094007,28,0.000994765439079608,2,False,standard,8.118304234288305e-05,COMPLETE
475,197.2392578125,2026-01-03 19:56:02.892632,2026-01-03 19:56:13.951853,0 days 00:00:11.059221,relu,0.12097769418565221,30,0.00047975697238562007,2,True,standard,7.260300316693684e-05,COMPLETE
476,194.70303344726562,2026-01-03 19:56:13.965371,2026-01-03 19:56:25.185833,0 days 00:00:11.220462,mish,0.10032914264407279,31,0.0015256131394158733,2,True,standard,0.00010815319101996176,COMPLETE
477,214.11373901367188,2026-01-03 19:56:25.201908,2026-01-03 19:56:35.698776,0 days 00:00:10.496868,relu,0.12258141767686868,28,0.0002131340005842103,2,True,standard,9.445468131371801e-05,COMPLETE
478,142.15243530273438,2026-01-03 19:56:35.707296,2026-01-03 19:56:46.174739,0 days 00:00:10.467443,relu,0.10020823511636802,31,0.07011128005229587,2,True,standard,0.00013330343008177605,COMPLETE
479,145.40670776367188,2026-01-03 19:56:46.186262,2026-01-03 19:56:57.163449,0 days 00:00:10.977187,relu,0.1133649791103945,32,0.08221269757599618,2,True,standard,0.0001131515627088117,COMPLETE
480,169.0449676513672,2026-01-03 19:56:57.176477,2026-01-03 19:57:07.929413,0 days 00:00:10.752936,silu,0.1082156541679055,29,0.06235416074413438,2,True,standard,6.697851662131572e-05,COMPLETE
481,141.40463256835938,2026-01-03 19:57:07.941932,2026-01-03 19:57:18.526858,0 days 00:00:10.584926,relu,0.10026529857383101,31,0.08003148864119852,2,True,standard,8.979366004031843e-05,COMPLETE
482,149.62954711914062,2026-01-03 19:57:18.542372,2026-01-03 19:57:28.886351,0 days 00:00:10.343979,relu,0.12941993162287244,32,0.059737231656130894,2,True,standard,0.0001204653475877806,COMPLETE
483,170.6591339111328,2026-01-03 19:57:28.898873,2026-01-03 19:57:39.063362,0 days 00:00:10.164489,relu,0.10051856108235868,31,0.07117821139432025,2,True,minmax,0.00010055008039997225,COMPLETE
484,144.61314392089844,2026-01-03 19:57:39.075391,2026-01-03 19:57:49.358888,0 days 00:00:10.283497,relu,0.11851425311770605,30,0.07761091192299782,2,True,standard,0.00014973093405575038,COMPLETE
485,160.47848510742188,2026-01-03 19:57:49.371407,2026-01-03 19:57:59.396519,0 days 00:00:10.025112,relu,0.10012927819728669,12,0.06706936108187589,2,True,standard,7.72715701371566e-05,COMPLETE
486,144.47398376464844,2026-01-03 19:57:59.408032,2026-01-03 19:58:09.908859,0 days 00:00:10.500827,relu,0.1150031767240324,32,0.08105093148803046,2,True,standard,0.0001329341286747249,COMPLETE
487,147.30020141601562,2026-01-03 19:58:09.920375,2026-01-03 19:58:20.487810,0 days 00:00:10.567435,relu,0.1340203117041679,30,0.05389306604198895,2,True,standard,0.00010941006674990122,COMPLETE
488,144.22903442382812,2026-01-03 19:58:20.498329,2026-01-03 19:58:30.424087,0 days 00:00:09.925758,relu,0.10985354121631642,31,0.0710660478941411,2,True,standard,9.177148257818683e-05,COMPLETE
489,161.10511779785156,2026-01-03 19:58:30.435610,2026-01-03 19:58:41.370880,0 days 00:00:10.935270,gelu,0.32271572570469326,32,0.08720266914580638,2,True,standard,0.00016453024059863677,COMPLETE
490,169.7634735107422,2026-01-03 19:58:41.382397,2026-01-03 19:58:50.903307,0 days 00:00:09.520910,relu,0.12293688100936793,29,0.06322698430054959,2,True,none,0.00012066014583116065,COMPLETE
491,144.3343963623047,2026-01-03 19:58:50.914326,2026-01-03 19:59:01.211739,0 days 00:00:10.297413,relu,0.10785132714392003,30,0.07683969858720498,2,True,standard,9.8539731419103e-05,COMPLETE
492,198.2059309217665,2026-01-03 19:59:01.226286,2026-01-03 19:59:11.224237,0 days 00:00:09.997951,relu,0.11725555498369586,27,0.000995037294247585,2,False,standard,0.00014120955682583666,COMPLETE
493,145.0574188232422,2026-01-03 19:59:11.237288,2026-01-03 19:59:22.128075,0 days 00:00:10.890787,relu,0.1305524055514763,31,0.08781242960650215,2,True,robust,5.670989848195756e-05,COMPLETE
494,141.22509765625,2026-01-03 19:59:22.140591,2026-01-03 19:59:32.724996,0 days 00:00:10.584405,relu,0.10017840250757859,32,0.07197962878329904,2,True,standard,8.496770234761239e-05,COMPLETE
495,144.94818115234375,2026-01-03 19:59:32.738519,2026-01-03 19:59:43.429689,0 days 00:00:10.691170,relu,0.10066026488144861,32,0.059650765600847554,2,True,standard,6.99512223036003e-05,COMPLETE
496,147.27671813964844,2026-01-03 19:59:43.442213,2026-01-03 19:59:54.255627,0 days 00:00:10.813414,relu,0.10752652080421059,30,0.050265801044440124,2,True,standard,8.116303549455738e-05,COMPLETE
497,141.10455322265625,2026-01-03 19:59:54.266665,2026-01-03 20:00:05.249035,0 days 00:00:10.982370,relu,0.10015783283023877,32,0.06885311925507469,2,True,standard,5.079133151135951e-05,COMPLETE
498,146.14010620117188,2026-01-03 20:00:05.261554,2026-01-03 20:00:16.046732,0 days 00:00:10.785178,relu,0.10650844288285173,32,0.053798898376422835,2,True,standard,3.62956114376886e-05,COMPLETE
499,148.10147094726562,2026-01-03 20:00:16.057284,2026-01-03 20:00:26.715199,0 days 00:00:10.657915,relu,0.10710683506745608,32,0.04268548593484749,2,True,standard,4.298889557874132e-05,COMPLETE
500,144.7760009765625,2026-01-03 20:00:26.727299,2026-01-03 20:00:37.366877,0 days 00:00:10.639578,relu,0.1020438344289983,32,0.06364213365757213,2,True,standard,4.894828533556381e-05,COMPLETE
501,159.0032196044922,2026-01-03 20:00:37.381396,2026-01-03 20:00:48.648403,0 days 00:00:11.267007,mish,0.10014549782677126,31,0.0662266575819159,2,True,standard,4.976354634226491e-05,COMPLETE
502,141.18328857421875,2026-01-03 20:00:48.659924,2026-01-03 20:00:59.448824,0 days 00:00:10.788900,relu,0.11096191401950914,32,0.057259250629851016,2,True,standard,7.631693923903021e-05,COMPLETE
503,145.42257690429688,2026-01-03 20:00:59.458345,2026-01-03 20:01:10.428103,0 days 00:00:10.969758,relu,0.10050717822709242,32,0.04756011170983587,2,True,standard,6.928128533969399e-05,COMPLETE
504,176.62588500976562,2026-01-03 20:01:10.438621,2026-01-03 20:01:20.763146,0 days 00:00:10.324525,relu,0.1002248541775523,8,0.05616870775982099,2,True,standard,6.132361922732645e-05,COMPLETE
505,166.96011352539062,2026-01-03 20:01:20.775186,2026-01-03 20:01:31.448387,0 days 00:00:10.673201,silu,0.11242335005787771,32,0.05450107415633999,2,True,standard,7.266216773464005e-05,COMPLETE
506,147.81698608398438,2026-01-03 20:01:31.460907,2026-01-03 20:01:42.060323,0 days 00:00:10.599416,relu,0.10838347264433318,31,0.046456129295616454,2,True,standard,6.537262720271556e-05,COMPLETE
507,173.90377807617188,2026-01-03 20:01:42.069410,2026-01-03 20:01:52.890458,0 days 00:00:10.821048,relu,0.11718877933033846,31,0.04125667230698559,2,True,minmax,5.9547459567383075e-05,COMPLETE
508,142.35940551757812,2026-01-03 20:01:52.900971,2026-01-03 20:02:03.482863,0 days 00:00:10.581892,relu,0.10029147215240328,30,0.06408231823196608,2,True,standard,5.30434680958537e-05,COMPLETE
509,142.0878143310547,2026-01-03 20:02:03.495400,2026-01-03 20:02:14.014391,0 days 00:00:10.518991,relu,0.11153286984014525,32,0.059210840501286964,2,True,standard,7.227725675071933e-05,COMPLETE
510,145.25082397460938,2026-01-03 20:02:14.027509,2026-01-03 20:02:24.616345,0 days 00:00:10.588836,relu,0.11842675320556478,30,0.06986780818754496,2,True,standard,7.685608054846288e-05,COMPLETE
511,186.09524536132812,2026-01-03 20:02:24.629379,2026-01-03 20:02:35.310395,0 days 00:00:10.681016,relu,0.10814729924269226,32,0.003475483110032507,2,True,standard,8.332869471767766e-05,COMPLETE
512,198.16405381944446,2026-01-03 20:02:35.320913,2026-01-03 20:02:45.345732,0 days 00:00:10.024819,relu,0.12249425791308896,30,0.0009949700444811696,2,False,standard,8.575128167245752e-05,COMPLETE
513,142.67892456054688,2026-01-03 20:02:45.358256,2026-01-03 20:02:55.550647,0 days 00:00:10.192391,relu,0.10028914608573981,29,0.0728840018813308,2,True,standard,6.129968440188245e-05,COMPLETE
514,175.00778198242188,2026-01-03 20:02:55.561674,2026-01-03 20:03:06.126256,0 days 00:00:10.564582,relu,0.11391115501484772,31,0.05949222268522768,2,True,none,8.44622344298436e-05,COMPLETE
515,144.23037719726562,2026-01-03 20:03:06.135775,2026-01-03 20:03:16.570196,0 days 00:00:10.434421,relu,0.10804488596047797,32,0.07140025885910499,2,True,standard,9.55732957923467e-05,COMPLETE
516,145.10470581054688,2026-01-03 20:03:16.580707,2026-01-03 20:03:27.079975,0 days 00:00:10.499268,relu,0.1192208730501679,28,0.07931858811944742,2,True,standard,0.000256043000810587,COMPLETE
517,172.8641357421875,2026-01-03 20:03:27.090491,2026-01-03 20:03:39.005573,0 days 00:00:11.915082,gelu,0.1079655852935739,30,0.06855139809518301,2,True,robust,0.00010893684014359777,COMPLETE
518,143.35928344726562,2026-01-03 20:03:39.016594,2026-01-03 20:03:49.742024,0 days 00:00:10.725430,relu,0.11556750022327208,32,0.05430867131894916,2,True,standard,7.980843377799878e-05,COMPLETE
519,145.22927856445312,2026-01-03 20:03:49.753550,2026-01-03 20:04:00.547840,0 days 00:00:10.794290,relu,0.12450200462263065,30,0.07963969447258987,2,True,standard,9.618876768206975e-05,COMPLETE
520,143.20077514648438,2026-01-03 20:04:00.560357,2026-01-03 20:04:11.308608,0 days 00:00:10.748251,relu,0.10958097835787144,31,0.06559009475207198,2,True,standard,0.00011451471767848699,COMPLETE
521,164.65682983398438,2026-01-03 20:04:11.320123,2026-01-03 20:04:21.471148,0 days 00:00:10.151025,relu,0.10853108003220763,13,0.08070085586056523,2,True,standard,7.19937875765259e-05,COMPLETE
522,141.015869140625,2026-01-03 20:04:21.485176,2026-01-03 20:04:32.085982,0 days 00:00:10.600806,relu,0.13459206583130992,29,0.08799537084410552,2,True,standard,0.00017602096457681448,COMPLETE
523,179.40478515625,2026-01-03 20:04:32.102006,2026-01-03 20:04:42.459866,0 days 00:00:10.357860,relu,0.11944727724660927,29,0.005301894684160345,2,True,standard,0.00016901097497369941,COMPLETE
524,142.6616668701172,2026-01-03 20:04:42.470384,2026-01-03 20:04:52.765462,0 days 00:00:10.295078,relu,0.12718209649847004,28,0.07230369418610968,2,True,standard,0.00011888828759500947,COMPLETE
525,139.3900909423828,2026-01-03 20:04:52.776981,2026-01-03 20:05:03.403371,0 days 00:00:10.626390,relu,0.10089181899676286,29,0.08793427924348435,2,True,standard,8.9305989524316e-05,COMPLETE
526,144.47897338867188,2026-01-03 20:05:03.413891,2026-01-03 20:05:13.654772,0 days 00:00:10.240881,relu,0.10650315811894817,28,0.08920599302171414,2,True,standard,8.56102577759653e-05,COMPLETE
527,144.7788848876953,2026-01-03 20:05:13.667288,2026-01-03 20:05:24.280104,0 days 00:00:10.612816,relu,0.10544946679744456,25,0.08744337814981444,2,True,standard,0.00010438464350478686,COMPLETE
528,159.05038452148438,2026-01-03 20:05:24.292126,2026-01-03 20:05:35.410127,0 days 00:00:11.118001,mish,0.10120382062753794,28,0.08941690022177956,2,True,standard,6.510395402139238e-05,COMPLETE
529,144.9025421142578,2026-01-03 20:05:35.424161,2026-01-03 20:05:46.028697,0 days 00:00:10.604536,relu,0.10128948379066606,27,0.07427466026829926,2,True,standard,9.324116211054231e-05,COMPLETE
530,146.68321228027344,2026-01-03 20:05:46.040803,2026-01-03 20:05:56.904403,0 days 00:00:10.863600,relu,0.10056045980867506,29,0.059748163166025256,2,True,standard,7.509940464755055e-05,COMPLETE
531,165.5240936279297,2026-01-03 20:05:56.917919,2026-01-03 20:06:07.829322,0 days 00:00:10.911403,silu,0.11291106613181816,29,0.08879591996695153,2,True,standard,0.00010496037672929702,COMPLETE
532,198.19286003960502,2026-01-03 20:06:07.839840,2026-01-03 20:06:18.364849,0 days 00:00:10.525009,relu,0.10032641673167271,30,0.0009950572990026173,2,False,standard,5.386677821192925e-05,COMPLETE
533,144.880126953125,2026-01-03 20:06:18.379365,2026-01-03 20:06:29.049996,0 days 00:00:10.670631,relu,0.11330842577182199,27,0.07675006917960199,2,True,standard,8.505320805322124e-05,COMPLETE
534,172.17002868652344,2026-01-03 20:06:29.066534,2026-01-03 20:06:39.590091,0 days 00:00:10.523557,relu,0.10817455159334532,29,0.050577501981501585,2,True,minmax,0.0001240948367271679,COMPLETE
535,172.36874389648438,2026-01-03 20:06:39.599609,2026-01-03 20:06:50.204320,0 days 00:00:10.604711,relu,0.11913850018103471,31,0.011458134491651638,2,True,standard,9.556818585613329e-05,COMPLETE
536,143.0673370361328,2026-01-03 20:06:50.217436,2026-01-03 20:07:00.564395,0 days 00:00:10.346959,relu,0.11290194758538571,30,0.0996876695598652,2,True,standard,0.00011018076874210828,COMPLETE
